#Episode,#Frame,#Epsode Timesteps,Total episode score,Last Mean Batch Loss
477,24632,180,179.0,42.49867386102677
478,24788,156,155.0,36.83489419698715
479,24939,151,150.0,45.59427524805069
480,25049,110,109.0,25.006087286472322
481,25169,120,119.0,25.455899356603624
482,25473,304,303.0,43.34876546621322
483,25798,325,324.0,42.43042158007622
484,25998,200,199.0,56.88723900794983
485,26133,135,134.0,43.18408532857895
486,26331,198,197.0,28.31379768371582
487,26514,183,182.0,61.37491968393326
488,26639,125,124.0,26.907567732930183
489,26750,111,110.0,32.7838942694664
490,26852,102,101.0,27.32755432844162
491,26953,101,100.0,16.838398900032043
492,27137,184,183.0,49.66312083005905
493,27265,128,127.0,45.40926772236824
494,27373,108,107.0,23.724605078697206
495,27480,107,106.0,28.195658487677573
496,27588,108,107.0,22.19877861261368
497,27698,110,109.0,17.65382180094719
498,27833,135,134.0,23.54494572877884
499,27974,141,140.0,37.31744151711464
500,28119,145,144.0,36.34202647924423
501,28251,132,131.0,22.170300805568694
502,28485,234,233.0,49.3161208152771
503,28631,146,145.0,48.79927370071411
504,28755,124,123.0,27.83797973871231
505,28861,106,105.0,28.671883412599563
506,29088,227,226.0,50.206497716903684
507,29224,136,135.0,35.498264207839966
508,29487,263,262.0,48.792959616184234
509,29689,202,201.0,45.87448583126068
510,29872,183,182.0,50.36790437340736
511,29983,111,110.0,31.458487077951432
512,30111,128,127.0,29.847691712379454
513,30220,109,108.0,31.75561949491501
514,30351,131,130.0,35.153294709920885
515,30454,103,102.0,45.8706461584568
516,30466,12,11.0,2.6770137691497804
517,30603,137,136.0,26.144504685401916
518,30837,234,233.0,61.50233137965202
519,30965,128,127.0,53.00341245889663
520,31149,184,183.0,59.89573796033859
521,31285,136,135.0,36.902142724990846
522,31448,163,162.0,40.59819415330887
523,31605,157,156.0,35.799525611400604
524,31779,174,173.0,49.13913245081901
525,31805,26,25.0,6.695154976844788
526,31992,187,186.0,38.95131291151047
527,32238,246,245.0,52.740576991438864
528,32372,134,133.0,40.893605935573575
529,32486,114,113.0,35.99395898103714
530,32658,172,171.0,48.75437231659889
531,32677,19,18.0,2.2275113582611086
532,32894,217,216.0,68.45041610002518
533,33082,188,187.0,49.30574480473995
534,33194,112,111.0,20.785691961050034
535,33322,128,127.0,32.98403698325157
536,33351,29,28.0,15.366334426403046
537,33564,213,212.0,48.61573695421219
538,33686,122,121.0,29.206354562044144
539,33837,151,150.0,50.54707712292671
540,34050,213,212.0,68.67529495120048
541,34287,237,236.0,57.149670391082765
542,34633,346,345.0,68.7981396842003
543,34839,206,205.0,75.8730900669098
544,34952,113,112.0,34.591416046619415
545,35083,131,130.0,27.737903472185135
546,35219,136,135.0,32.22987254858017
547,35347,128,127.0,28.799913073778153
548,35555,208,207.0,84.42019774913788
549,35684,129,128.0,25.732395606040953
550,35803,119,118.0,35.71871692895889
551,35909,106,105.0,36.94626871824264
552,36122,213,212.0,60.80929158449173
553,36172,50,49.0,18.68831409573555
554,36401,229,228.0,29.686125515699388
555,36976,575,574.0,54.38020058274269
